OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
4/2/2017,SO67473,5,215,23227,10,1,285,Self Pickup,ok
4/2/2017,SO67464,3,472,27711,9,1,285,Self Pickup,ok
4/2/2017,SO67430,2,477,24067,9,2,285,Self Pickup,ok
4/2/2017,SO67446,1,477,21546,9,2,285,Self Pickup,ok
4/2/2017,SO67476,2,214,28742,9,1,285,Self Pickup,ok
4/2/2017,SO67442,2,220,14618,8,1,285,Self Pickup,ok
4/2/2017,SO67426,2,487,28214,8,1,285,Self Pickup,ok
4/2/2017,SO67460,2,220,28699,8,1,285,Self Pickup,ok
4/2/2017,SO67467,2,479,27280,10,2,285,Self Pickup,ok
4/2/2017,SO67420,4,464,17302,10,2,285,Self Pickup,ok
4/2/2017,SO67472,1,606,24099,10,1,285,Self Pickup,ok
4/2/2017,SO67449,2,541,13694,1,2,285,Self Pickup,ok
4/2/2017,SO67437,1,536,23353,1,3,285,Self Pickup,ok
4/2/2017,SO67431,1,598,15622,1,1,285,Self Pickup,ok
4/2/2017,SO67473,1,606,23227,1,1,284,Self Pickup,ok
4/2/2017,SO67430,1,371,24067,4,1,284,Self Pickup,ok
4/2/2017,SO67458,1,352,16785,4,1,284,Self Pickup,ok
4/2/2017,SO67427,3,478,19040,4,2,284,Self Pickup,ok
4/2/2017,SO67445,3,480,12597,4,2,284,Self Pickup,ok
4/2/2017,SO67445,2,541,12597,1,2,284,Self Pickup,ok
4/2/2017,SO67481,3,479,12701,1,2,284,Self Pickup,ok
4/2/2017,SO67481,1,573,12701,1,1,284,Self Pickup,ok
4/2/2017,SO67426,1,530,28214,4,2,284,Self Pickup,ok
4/2/2017,SO67418,2,220,17278,4,1,284,Self Pickup,ok
4/2/2017,SO67440,1,477,16838,4,2,284,Self Pickup,ok
4/2/2017,SO67423,2,478,16481,4,2,284,Self Pickup,ok
4/2/2017,SO67438,2,477,13988,4,2,284,Self Pickup,ok
4/2/2017,SO67438,3,220,13988,4,1,284,Self Pickup,ok
4/2/2017,SO67425,2,215,13009,8,1,284,Self Pickup,ok
4/2/2017,SO67420,3,214,17302,8,1,284,Self Pickup,ok
4/2/2017,SO67469,2,529,23582,10,2,284,Self Pickup,ok
4/2/2017,SO67440,2,482,16838,10,2,283,Self Pickup,ok
4/2/2017,SO67467,1,574,27280,10,1,283,Self Pickup,ok
4/2/2017,SO67478,2,477,11431,9,2,282,Self Pickup,ok
4/2/2017,SO67479,2,477,29462,9,3,282,Self Pickup,ok
4/2/2017,SO67439,2,489,18410,8,1,282,Self Pickup,ok
4/2/2017,SO67435,2,528,26497,8,2,282,Self Pickup,ok
4/2/2017,SO67422,2,480,24884,8,2,282,Self Pickup,ok
4/3/2017,SO67571,1,574,16298,7,1,295,Delivery Truck,cancelled
4/3/2017,SO67508,1,535,11200,7,2,295,Delivery Truck,cancelled
4/3/2017,SO67509,1,535,21702,7,2,295,Delivery Truck,ok
4/3/2017,SO67559,1,563,27453,8,1,293,Delivery Truck,missing
4/3/2017,SO67502,3,223,26352,8,2,293,Delivery Truck,ok
4/3/2017,SO67502,2,488,26352,8,1,292,Delivery Truck,ok
4/3/2017,SO67556,4,223,24252,8,2,292,Delivery Truck,ok
4/3/2017,SO67537,2,528,11127,9,2,292,Delivery Truck,ok
4/3/2017,SO67498,2,214,16392,9,1,292,Delivery Truck,ok
4/3/2017,SO67527,2,477,13547,10,3,292,Delivery Truck,missing
4/3/2017,SO67485,2,528,13623,9,3,292,Delivery Truck,ok
4/3/2017,SO67561,4,480,24235,9,2,291,Delivery Truck,missing
4/3/2017,SO67523,1,485,19066,9,2,288,Delivery Truck,ok
4/3/2017,SO67512,2,477,15402,7,2,287,Delivery Truck,ok
4/3/2017,SO67483,1,588,17288,7,1,287,Delivery Truck,ok
4/3/2017,SO67484,3,480,13952,7,2,287,Delivery Truck,ok
4/3/2017,SO67507,2,541,11287,6,2,287,Delivery Truck,ok
4/3/2017,SO67515,1,474,19022,6,1,287,Delivery Truck,unknown
4/3/2017,SO67546,4,471,16112,6,1,285,Delivery Truck,ok
4/3/2017,SO67487,1,536,16690,6,2,284,Delivery Truck,unknown
4/3/2017,SO67563,1,605,20069,6,1,284,Delivery Truck,refunded
4/3/2017,SO67543,3,477,19854,8,3,284,Delivery Truck,ok
4/3/2017,SO67538,1,537,12363,8,1,284,Delivery Truck,refunded
4/3/2017,SO67534,1,529,20867,4,2,284,Delivery Truck,ok
4/3/2017,SO67549,3,477,15184,4,2,283,Delivery Truck,ok
4/3/2017,SO67520,1,485,19147,1,2,281,Delivery Truck,ok
4/3/2017,SO67547,2,486,28688,1,1,291,Express Air,ok
4/3/2017,SO67485,4,484,13623,1,3,287,Express Air,ok
4/3/2017,SO67554,2,479,25558,7,1,285,Express Air,ok
4/3/2017,SO67540,5,462,17385,6,2,284,Express Air,ok
4/3/2017,SO67548,4,220,12526,6,1,295,Regular Air,missing
4/3/2017,SO67491,1,215,15231,6,1,293,Regular Air,ok
4/3/2017,SO67563,2,220,20069,6,1,292,Regular Air,ok
4/3/2017,SO67498,1,354,16392,9,1,292,Regular Air,ok
4/3/2017,SO67538,4,235,12363,9,1,292,Regular Air,ok
4/3/2017,SO67544,3,477,22267,9,2,287,Regular Air,ok
4/3/2017,SO67540,2,478,17385,9,2,287,Regular Air,ok
4/3/2017,SO67564,1,584,23683,9,1,284,Regular Air,ok
4/3/2017,SO67546,1,358,16112,1,1,284,Regular Air,unknown
4/3/2017,SO67513,1,477,22342,4,1,284,Regular Air,ok
4/3/2017,SO67545,2,475,14902,4,1,296,Self Pickup,ok
4/3/2017,SO67565,1,605,23704,9,1,296,Self Pickup,ok
4/3/2017,SO67511,2,536,22985,9,2,296,Self Pickup,ok
4/3/2017,SO67575,2,491,12990,9,1,296,Self Pickup,ok
4/3/2017,SO67548,6,232,12526,4,1,296,Self Pickup,ok
4/3/2017,SO67541,1,478,11596,4,2,296,Self Pickup,ok
4/3/2017,SO67530,2,539,18023,4,2,296,Self Pickup,ok
4/3/2017,SO67526,1,528,13681,4,1,295,Self Pickup,ok
4/3/2017,SO67544,1,591,22267,9,1,295,Self Pickup,ok
4/3/2017,SO67557,4,480,21878,9,1,295,Self Pickup,ok
4/3/2017,SO67503,1,535,11361,9,2,295,Self Pickup,ok
4/3/2017,SO67503,3,215,11361,9,1,295,Self Pickup,ok
4/3/2017,SO67564,2,479,23683,9,2,295,Self Pickup,ok
4/3/2017,SO67483,4,471,17288,9,1,295,Self Pickup,ok
4/3/2017,SO67520,2,477,19147,9,2,295,Self Pickup,ok
4/3/2017,SO67556,1,584,24252,6,1,295,Self Pickup,ok
4/3/2017,SO67561,2,530,24235,6,2,295,Self Pickup,ok
4/3/2017,SO67513,3,491,22342,8,1,295,Self Pickup,ok
4/3/2017,SO67494,1,229,17066,8,1,295,Self Pickup,ok
4/3/2017,SO67527,3,220,13547,8,1,295,Self Pickup,ok
4/3/2017,SO67552,4,223,26189,9,2,295,Self Pickup,ok
4/3/2017,SO67514,4,223,20704,9,2,295,Self Pickup,ok
4/3/2017,SO67493,1,235,13961,7,1,295,Self Pickup,ok
4/3/2017,SO67519,1,528,15907,4,2,295,Self Pickup,ok
4/3/2017,SO67522,1,528,17645,4,2,293,Self Pickup,ok
4/3/2017,SO67491,2,462,15231,4,1,293,Self Pickup,ok
4/3/2017,SO67545,1,587,14902,6,1,293,Self Pickup,ok
4/3/2017,SO67557,1,377,21878,9,1,293,Self Pickup,ok
4/3/2017,SO67557,3,540,21878,9,1,293,Self Pickup,ok
4/3/2017,SO67572,1,571,14306,9,1,293,Self Pickup,ok
4/3/2017,SO67565,4,220,23704,9,1,293,Self Pickup,ok
4/3/2017,SO67482,1,588,17258,10,1,293,Self Pickup,ok
4/3/2017,SO67542,1,232,12258,10,1,293,Self Pickup,ok
4/3/2017,SO67561,1,577,24235,10,1,293,Self Pickup,ok
4/3/2017,SO67513,2,478,22342,6,1,293,Self Pickup,ok
4/3/2017,SO67549,1,352,15184,6,1,293,Self Pickup,ok
4/3/2017,SO67548,5,223,12526,6,2,293,Self Pickup,ok
4/3/2017,SO67562,2,538,23816,6,3,293,Self Pickup,ok
4/3/2017,SO67562,1,604,23816,9,1,293,Self Pickup,ok
4/3/2017,SO67500,2,536,22307,4,3,293,Self Pickup,ok
4/3/2017,SO67500,3,528,22307,4,1,293,Self Pickup,ok
4/3/2017,SO67530,1,529,18023,4,2,293,Self Pickup,ok
4/3/2017,SO67558,1,575,24811,4,1,293,Self Pickup,ok
4/3/2017,SO67554,4,488,25558,9,1,293,Self Pickup,ok
4/3/2017,SO67554,1,604,25558,9,1,293,Self Pickup,ok
4/3/2017,SO67526,3,214,13681,9,1,292,Self Pickup,ok
4/3/2017,SO67526,2,537,13681,6,1,292,Self Pickup,ok
4/3/2017,SO67571,4,480,16298,6,2,292,Self Pickup,ok
4/3/2017,SO67536,2,479,25644,6,2,292,Self Pickup,ok
4/3/2017,SO67536,1,530,25644,6,2,292,Self Pickup,ok
4/3/2017,SO67506,2,530,12970,6,2,292,Self Pickup,ok
4/3/2017,SO67506,5,486,12970,9,1,292,Self Pickup,ok
4/3/2017,SO67528,2,480,20176,9,2,292,Self Pickup,ok
4/3/2017,SO67497,1,356,12547,1,1,292,Self Pickup,ok
4/3/2017,SO67544,2,478,22267,1,3,292,Self Pickup,ok
4/3/2017,SO67565,3,538,23704,1,3,292,Self Pickup,ok
4/3/2017,SO67550,2,487,15219,1,1,292,Self Pickup,ok
4/3/2017,SO67551,2,478,15150,6,2,292,Self Pickup,ok
4/3/2017,SO67553,2,214,23662,6,1,292,Self Pickup,ok
4/3/2017,SO67553,1,581,23662,9,1,292,Self Pickup,ok
4/3/2017,SO67484,1,535,13952,9,2,292,Self Pickup,ok
4/3/2017,SO67540,3,477,17385,9,3,292,Self Pickup,ok
4/3/2017,SO67574,2,214,11443,9,1,292,Self Pickup,ok
4/3/2017,SO67511,1,528,22985,7,2,292,Self Pickup,ok
4/3/2017,SO67507,1,530,11287,7,2,292,Self Pickup,ok
4/3/2017,SO67556,2,479,24252,7,2,292,Self Pickup,ok
4/3/2017,SO67496,1,377,16547,1,1,292,Self Pickup,ok
4/3/2017,SO67537,1,537,11127,8,1,292,Self Pickup,ok
4/3/2017,SO67561,3,541,24235,4,2,292,Self Pickup,ok
4/3/2017,SO67517,2,214,16336,4,1,292,Self Pickup,ok
4/3/2017,SO67560,2,215,27279,6,1,292,Self Pickup,ok
4/3/2017,SO67576,3,477,11750,6,2,292,Self Pickup,ok
4/3/2017,SO67576,2,479,11750,6,2,292,Self Pickup,ok
4/3/2017,SO67576,1,575,11750,8,1,292,Self Pickup,ok
4/3/2017,SO67566,2,479,23340,8,2,292,Self Pickup,ok
4/3/2017,SO67486,2,528,21198,4,2,292,Self Pickup,ok
4/3/2017,SO67486,3,214,21198,4,1,292,Self Pickup,ok
4/3/2017,SO67532,4,487,29370,6,1,292,Self Pickup,ok
4/3/2017,SO67570,2,214,23901,6,1,292,Self Pickup,ok
4/3/2017,SO67570,1,606,23901,6,1,292,Self Pickup,ok
4/3/2017,SO67548,3,479,12526,6,2,292,Self Pickup,ok
4/3/2017,SO67485,1,535,13623,1,2,292,Self Pickup,ok
4/3/2017,SO67567,3,529,21355,1,2,292,Self Pickup,ok
4/3/2017,SO67569,2,477,24182,1,2,292,Self Pickup,ok
4/3/2017,SO67534,2,215,20867,4,1,292,Self Pickup,ok
4/3/2017,SO67524,1,535,17807,4,3,292,Self Pickup,ok
4/3/2017,SO67541,2,477,11596,4,2,292,Self Pickup,ok
4/3/2017,SO67500,1,587,22307,4,1,292,Self Pickup,ok
4/3/2017,SO67505,1,541,26621,9,1,292,Self Pickup,ok
4/3/2017,SO67529,1,539,16423,7,2,292,Self Pickup,ok
4/3/2017,SO67521,1,535,17757,7,2,292,Self Pickup,ok
4/3/2017,SO67555,2,479,25020,1,2,292,Self Pickup,ok
4/3/2017,SO67555,1,606,25020,1,1,292,Self Pickup,ok
4/3/2017,SO67532,1,541,29370,4,2,291,Self Pickup,ok
4/3/2017,SO67510,1,536,23131,4,3,289,Self Pickup,ok
4/3/2017,SO67531,2,480,23615,4,2,289,Self Pickup,ok
4/3/2017,SO67575,1,564,12990,6,1,289,Self Pickup,ok
4/3/2017,SO67549,2,478,15184,6,2,289,Self Pickup,ok
4/3/2017,SO67530,3,486,18023,6,1,289,Self Pickup,ok
4/3/2017,SO67506,4,484,12970,6,1,288,Self Pickup,ok
4/3/2017,SO67568,2,214,18318,6,1,288,Self Pickup,ok
4/3/2017,SO67568,1,581,18318,10,1,288,Self Pickup,ok
4/3/2017,SO67557,2,529,21878,10,2,288,Self Pickup,ok
4/3/2017,SO67488,2,537,19674,9,1,288,Self Pickup,ok
4/3/2017,SO67550,1,360,15219,9,1,288,Self Pickup,ok
4/3/2017,SO67564,3,477,23683,9,2,288,Self Pickup,ok
4/3/2017,SO67523,2,223,19066,9,2,288,Self Pickup,ok
4/3/2017,SO67556,3,477,24252,9,2,288,Self Pickup,ok
4/3/2017,SO67496,2,477,16547,9,1,288,Self Pickup,ok
4/3/2017,SO67539,1,485,12889,9,2,288,Self Pickup,ok
4/3/2017,SO67518,1,528,15982,4,3,288,Self Pickup,ok
4/3/2017,SO67490,1,529,12695,4,3,288,Self Pickup,ok
4/3/2017,SO67532,3,482,29370,4,2,288,Self Pickup,ok
4/3/2017,SO67569,4,223,24182,9,2,288,Self Pickup,ok
4/3/2017,SO67552,3,477,26189,9,2,288,Self Pickup,ok
4/3/2017,SO67533,3,529,12288,9,2,288,Self Pickup,ok
4/3/2017,SO67514,3,491,20704,8,1,288,Self Pickup,ok
4/3/2017,SO67571,2,541,16298,8,2,287,Self Pickup,ok
4/3/2017,SO67492,1,235,11370,8,1,287,Self Pickup,ok
4/3/2017,SO67536,3,477,25644,8,2,287,Self Pickup,ok
4/3/2017,SO67568,3,464,18318,8,2,287,Self Pickup,ok
4/3/2017,SO67488,3,480,19674,8,2,287,Self Pickup,ok
4/3/2017,SO67503,2,528,11361,9,2,287,Self Pickup,ok
4/3/2017,SO67551,1,352,15150,9,1,287,Self Pickup,ok
4/3/2017,SO67512,1,478,15402,9,2,287,Self Pickup,ok
4/3/2017,SO67525,1,489,29402,9,1,287,Self Pickup,ok
4/3/2017,SO67523,3,491,19066,7,1,287,Self Pickup,ok
4/3/2017,SO67520,3,478,19147,7,2,287,Self Pickup,ok
4/3/2017,SO67546,3,477,16112,7,3,287,Self Pickup,ok
4/3/2017,SO67546,2,478,16112,7,2,287,Self Pickup,ok
4/3/2017,SO67511,4,464,22985,10,2,287,Self Pickup,ok
4/3/2017,SO67511,3,485,22985,10,2,287,Self Pickup,ok
4/3/2017,SO67508,2,528,11200,10,2,287,Self Pickup,ok
4/3/2017,SO67517,3,466,16336,10,3,287,Self Pickup,ok
4/3/2017,SO67517,1,528,16336,10,2,287,Self Pickup,ok
4/3/2017,SO67560,1,563,27279,10,1,287,Self Pickup,ok
4/3/2017,SO67543,1,597,19854,10,1,287,Self Pickup,ok
4/3/2017,SO67538,3,215,12363,10,1,287,Self Pickup,ok
4/3/2017,SO67531,1,536,23615,10,2,287,Self Pickup,ok
4/3/2017,SO67566,3,477,23340,9,1,287,Self Pickup,ok
4/3/2017,SO67566,1,606,23340,9,1,287,Self Pickup,ok
4/3/2017,SO67486,1,536,21198,9,2,287,Self Pickup,ok
4/3/2017,SO67547,1,567,28688,9,1,287,Self Pickup,ok
4/3/2017,SO67527,1,478,13547,1,2,287,Self Pickup,ok
4/3/2017,SO67548,2,477,12526,1,2,287,Self Pickup,ok
4/3/2017,SO67548,1,566,12526,1,1,287,Self Pickup,ok
4/3/2017,SO67567,2,539,21355,1,2,287,Self Pickup,ok
4/3/2017,SO67567,1,387,21355,8,1,287,Self Pickup,ok
4/3/2017,SO67562,3,480,23816,8,2,287,Self Pickup,ok
4/3/2017,SO67509,2,528,21702,8,2,287,Self Pickup,ok
4/3/2017,SO67524,3,214,17807,8,1,287,Self Pickup,ok
4/3/2017,SO67533,2,473,12288,4,1,287,Self Pickup,ok
4/3/2017,SO67529,2,529,16423,4,2,287,Self Pickup,ok
4/3/2017,SO67529,3,487,16423,4,1,287,Self Pickup,ok
4/3/2017,SO67514,1,478,20704,7,2,287,Self Pickup,ok
4/3/2017,SO67573,2,490,12686,7,1,287,Self Pickup,ok
4/3/2017,SO67573,1,563,12686,6,1,287,Self Pickup,ok
4/3/2017,SO67489,1,476,13013,6,1,287,Self Pickup,ok
4/3/2017,SO67506,3,480,12970,6,2,286,Self Pickup,ok
4/3/2017,SO67499,2,229,14769,1,1,286,Self Pickup,ok
4/3/2017,SO67494,2,464,17066,9,2,286,Self Pickup,ok
4/3/2017,SO67549,4,220,15184,9,1,286,Self Pickup,ok
4/3/2017,SO67567,4,214,21355,9,1,286,Self Pickup,ok
4/3/2017,SO67571,3,530,16298,9,2,285,Self Pickup,ok
4/3/2017,SO67487,2,472,16690,10,1,285,Self Pickup,ok
4/3/2017,SO67528,1,536,20176,10,2,285,Self Pickup,ok
4/3/2017,SO67488,1,528,19674,10,2,285,Self Pickup,ok
4/3/2017,SO67504,1,529,11711,10,2,285,Self Pickup,ok
4/3/2017,SO67540,1,485,17385,10,2,285,Self Pickup,ok
4/3/2017,SO67574,1,563,11443,10,1,285,Self Pickup,ok
4/3/2017,SO67538,5,223,12363,10,2,285,Self Pickup,ok
4/3/2017,SO67538,2,528,12363,4,2,285,Self Pickup,ok
4/3/2017,SO67569,3,479,24182,10,2,285,Self Pickup,ok
4/3/2017,SO67516,1,477,16960,10,2,285,Self Pickup,ok
4/3/2017,SO67541,3,214,11596,10,1,285,Self Pickup,ok
4/3/2017,SO67506,1,541,12970,8,2,284,Self Pickup,ok
4/3/2017,SO67565,2,529,23704,8,2,284,Self Pickup,ok
4/3/2017,SO67483,3,477,17288,8,2,284,Self Pickup,ok
4/3/2017,SO67483,2,478,17288,1,2,284,Self Pickup,ok
4/3/2017,SO67520,4,480,19147,7,2,284,Self Pickup,ok
4/3/2017,SO67501,2,214,25442,7,1,284,Self Pickup,ok
4/3/2017,SO67485,3,480,13623,7,2,284,Self Pickup,ok
4/3/2017,SO67569,1,604,24182,10,1,284,Self Pickup,ok
4/3/2017,SO67509,3,485,21702,9,2,284,Self Pickup,ok
4/3/2017,SO67552,1,385,26189,1,1,284,Self Pickup,ok
4/3/2017,SO67524,4,223,17807,1,2,284,Self Pickup,ok
4/3/2017,SO67524,2,528,17807,1,2,284,Self Pickup,ok
4/3/2017,SO67495,1,487,13127,1,1,284,Self Pickup,ok
4/3/2017,SO67514,2,477,20704,9,2,284,Self Pickup,ok
4/3/2017,SO67535,2,480,19478,1,2,284,Self Pickup,ok
4/3/2017,SO67535,1,538,19478,10,2,284,Self Pickup,ok
4/3/2017,SO67558,2,491,24811,10,1,284,Self Pickup,ok
4/3/2017,SO67554,3,477,25558,8,2,284,Self Pickup,ok
4/3/2017,SO67544,4,223,22267,8,2,283,Self Pickup,ok
4/3/2017,SO67502,1,580,26352,8,1,283,Self Pickup,ok
4/3/2017,SO67484,2,528,13952,4,2,283,Self Pickup,ok
4/3/2017,SO67540,4,226,17385,4,1,283,Self Pickup,ok
4/3/2017,SO67496,3,479,16547,9,3,283,Self Pickup,ok
4/3/2017,SO67508,3,229,11200,9,1,283,Self Pickup,ok
4/3/2017,SO67501,1,583,25442,9,1,283,Self Pickup,ok
4/3/2017,SO67533,1,538,12288,9,2,283,Self Pickup,ok
4/3/2017,SO67499,1,590,14769,9,1,282,Self Pickup,ok
4/3/2017,SO67543,2,478,19854,9,1,282,Self Pickup,ok
4/3/2017,SO67532,2,530,29370,9,2,282,Self Pickup,ok
4/3/2017,SO67552,2,479,26189,9,2,282,Self Pickup,ok
4/3/2017,SO67559,2,214,27453,9,1,281,Self Pickup,ok
4/4/2017,SO67639,2,215,27892,4,1,296,Delivery Truck,ok
4/4/2017,SO67614,3,477,16649,4,2,295,Delivery Truck,ok
4/4/2017,SO67616,1,537,11982,7,1,293,Delivery Truck,ok
4/4/2017,SO67611,1,538,12303,7,2,293,Delivery Truck,ok
4/4/2017,SO67613,1,530,28912,4,2,292,Delivery Truck,ok
4/4/2017,SO67584,3,477,19038,4,2,292,Delivery Truck,refunded
4/4/2017,SO67612,2,529,22531,1,2,292,Delivery Truck,cancelled
4/4/2017,SO67598,1,482,20355,1,2,291,Delivery Truck,ok
4/4/2017,SO67599,1,477,18474,4,3,288,Delivery Truck,ok
4/4/2017,SO67618,1,590,15191,4,1,287,Delivery Truck,cancelled
4/4/2017,SO67623,3,479,24700,4,2,287,Delivery Truck,refunded
4/4/2017,SO67639,3,232,27892,4,1,286,Delivery Truck,ok
4/4/2017,SO67581,2,480,16425,1,2,283,Delivery Truck,missing
4/4/2017,SO67633,2,541,27250,8,2,282,Delivery Truck,ok
4/4/2017,SO67643,2,214,12688,8,1,281,Delivery Truck,ok
4/4/2017,SO67586,1,588,21667,10,1,292,Express Air,missing
4/4/2017,SO67594,1,536,23812,10,2,291,Express Air,ok
4/4/2017,SO67608,1,477,21834,10,2,284,Express Air,ok
4/4/2017,SO67582,1,360,19065,10,1,295,Regular Air,ok
4/4/2017,SO67620,3,485,13391,6,3,288,Regular Air,ok
4/4/2017,SO67607,1,539,16265,6,2,288,Regular Air,ok
4/4/2017,SO67584,4,484,19038,6,2,287,Regular Air,ok
4/4/2017,SO67624,3,488,24305,6,1,287,Regular Air,ok
4/4/2017,SO67630,3,477,15589,6,2,283,Regular Air,unknown
4/4/2017,SO67583,1,352,19027,6,1,296,Self Pickup,ok
4/4/2017,SO67595,3,215,25153,4,1,296,Self Pickup,ok
4/4/2017,SO67633,1,575,27250,4,1,296,Self Pickup,ok
4/4/2017,SO67622,1,586,28705,7,1,295,Self Pickup,ok
4/4/2017,SO67594,3,220,23812,7,1,295,Self Pickup,ok
4/4/2017,SO67619,2,478,12923,4,1,295,Self Pickup,ok
4/4/2017,SO67623,1,561,24700,4,1,295,Self Pickup,ok
4/4/2017,SO67630,1,358,15589,4,1,295,Self Pickup,ok
4/4/2017,SO67631,1,564,15362,6,1,295,Self Pickup,ok
4/4/2017,SO67584,2,478,19038,6,2,295,Self Pickup,ok
4/4/2017,SO67601,1,477,18667,8,2,295,Self Pickup,ok
4/4/2017,SO67642,2,235,18039,8,1,295,Self Pickup,ok
4/4/2017,SO67580,1,480,18292,8,2,295,Self Pickup,ok
4/4/2017,SO67614,1,485,16649,8,2,295,Self Pickup,ok
4/4/2017,SO67589,1,541,13988,4,2,295,Self Pickup,ok
4/4/2017,SO67592,3,220,25274,4,1,295,Self Pickup,ok
4/4/2017,SO67603,1,485,14430,7,3,295,Self Pickup,ok
4/4/2017,SO67640,1,584,13555,7,1,295,Self Pickup,ok
4/4/2017,SO67632,2,479,27537,7,3,293,Self Pickup,ok
4/4/2017,SO67615,1,528,12892,7,2,293,Self Pickup,ok
4/4/2017,SO67588,1,539,11212,9,2,293,Self Pickup,ok
4/4/2017,SO67630,4,215,15589,9,1,293,Self Pickup,ok
4/4/2017,SO67625,2,215,26022,9,1,293,Self Pickup,ok
4/4/2017,SO67610,1,529,24564,9,2,293,Self Pickup,ok
4/4/2017,SO67577,3,472,15210,4,1,293,Self Pickup,ok
4/4/2017,SO67590,2,480,27748,4,1,293,Self Pickup,ok
4/4/2017,SO67596,3,480,22865,10,2,293,Self Pickup,ok
4/4/2017,SO67640,3,480,13555,10,2,293,Self Pickup,ok
4/4/2017,SO67613,2,232,28912,10,1,292,Self Pickup,ok
4/4/2017,SO67620,2,473,13391,10,1,292,Self Pickup,ok
4/4/2017,SO67615,3,480,12892,9,2,292,Self Pickup,ok
4/4/2017,SO67593,1,540,25278,9,1,292,Self Pickup,ok
4/4/2017,SO67587,2,488,17999,4,1,292,Self Pickup,ok
4/4/2017,SO67621,2,220,13406,4,1,292,Self Pickup,ok
4/4/2017,SO67621,1,569,13406,9,1,292,Self Pickup,ok
4/4/2017,SO67630,2,478,15589,9,2,292,Self Pickup,ok
4/4/2017,SO67606,2,215,15279,4,1,292,Self Pickup,ok
4/4/2017,SO67644,1,562,12996,6,1,292,Self Pickup,ok
4/4/2017,SO67597,1,474,20396,6,1,292,Self Pickup,ok
4/4/2017,SO67602,1,477,26176,6,2,292,Self Pickup,ok
4/4/2017,SO67608,2,491,21834,8,1,292,Self Pickup,ok
4/4/2017,SO67607,2,480,16265,8,3,292,Self Pickup,ok
4/4/2017,SO67642,1,582,18039,8,1,292,Self Pickup,ok
4/4/2017,SO67641,3,223,22510,8,2,292,Self Pickup,ok
4/4/2017,SO67617,2,491,16009,8,1,292,Self Pickup,ok
4/4/2017,SO67598,2,476,20355,8,1,292,Self Pickup,ok
4/4/2017,SO67627,3,538,24266,8,3,292,Self Pickup,ok
4/4/2017,SO67627,4,480,24266,8,2,292,Self Pickup,ok
4/4/2017,SO67627,2,529,24266,7,2,292,Self Pickup,ok
4/4/2017,SO67624,1,583,24305,7,1,292,Self Pickup,ok
4/4/2017,SO67609,2,490,22564,8,1,291,Self Pickup,ok
4/4/2017,SO67631,2,482,15362,8,2,291,Self Pickup,ok
4/4/2017,SO67614,4,223,16649,8,2,291,Self Pickup,ok
4/4/2017,SO67583,2,478,19027,4,2,291,Self Pickup,ok
4/4/2017,SO67595,2,540,25153,4,1,291,Self Pickup,ok
4/4/2017,SO67596,1,528,22865,10,2,291,Self Pickup,ok
4/4/2017,SO67612,3,486,22531,9,1,291,Self Pickup,ok
4/4/2017,SO67624,2,223,24305,9,2,291,Self Pickup,ok
4/4/2017,SO67599,2,215,18474,9,1,289,Self Pickup,ok
4/4/2017,SO67633,3,530,27250,7,2,289,Self Pickup,ok
4/4/2017,SO67634,2,215,23794,7,1,288,Self Pickup,ok
4/4/2017,SO67637,2,226,18501,7,1,288,Self Pickup,ok
4/4/2017,SO67632,3,477,27537,7,2,288,Self Pickup,ok
4/4/2017,SO67609,1,477,22564,10,2,288,Self Pickup,ok
4/4/2017,SO67615,2,537,12892,10,1,288,Self Pickup,ok
4/4/2017,SO67593,2,529,25278,10,2,288,Self Pickup,ok
4/4/2017,SO67638,1,605,24205,9,1,288,Self Pickup,ok
4/4/2017,SO67626,1,584,24272,1,1,288,Self Pickup,ok
4/4/2017,SO67600,1,474,18765,1,1,288,Self Pickup,ok
4/4/2017,SO67604,1,485,13386,6,2,288,Self Pickup,ok
4/4/2017,SO67640,2,538,13555,6,2,288,Self Pickup,ok
4/4/2017,SO67634,1,578,23794,6,1,287,Self Pickup,ok
4/4/2017,SO67636,1,581,18439,6,1,287,Self Pickup,ok
4/4/2017,SO67622,2,214,28705,9,1,287,Self Pickup,ok
4/4/2017,SO67585,1,360,14150,9,1,287,Self Pickup,ok
4/4/2017,SO67620,1,352,13391,9,1,287,Self Pickup,ok
4/4/2017,SO67588,2,480,11212,6,2,287,Self Pickup,ok
4/4/2017,SO67586,2,232,21667,6,1,287,Self Pickup,ok
4/4/2017,SO67623,4,490,24700,7,1,287,Self Pickup,ok
4/4/2017,SO67639,4,462,27892,7,2,287,Self Pickup,ok
4/4/2017,SO67625,1,387,26022,1,1,287,Self Pickup,ok
4/4/2017,SO67610,2,214,24564,1,1,287,Self Pickup,ok
4/4/2017,SO67638,3,490,24205,1,1,287,Self Pickup,ok
4/4/2017,SO67601,2,484,18667,1,2,287,Self Pickup,ok
4/4/2017,SO67581,1,354,16425,9,1,287,Self Pickup,ok
4/4/2017,SO67626,2,479,24272,9,2,287,Self Pickup,ok
4/4/2017,SO67635,2,232,21396,9,1,287,Self Pickup,ok
4/4/2017,SO67627,1,606,24266,9,1,287,Self Pickup,ok
4/4/2017,SO67589,2,530,13988,8,2,287,Self Pickup,ok
